id,painting_id,user_id,create_time
822,102,394,2025/9/14 15:15
823,144,395,2025/9/14 9:40
824,19,396,2025/9/14 11:57
825,98,397,2025/9/14 14:08
826,4,398,2025/9/14 12:09
827,133,399,2025/9/14 14:07
828,89,400,2025/9/14 13:14
829,26,401,2025/9/14 9:55
830,97,402,2025/9/14 11:33
831,74,403,2025/9/14 12:00
832,103,404,2025/9/14 12:10
833,145,405,2025/9/14 10:36
834,161,406,2025/9/14 10:24
835,113,407,2025/9/14 10:03
836,24,408,2025/9/14 10:28
837,65,409,2025/9/14 9:48
838,8,410,2025/9/14 11:17
839,131,411,2025/9/14 14:34
840,30,412,2025/9/14 11:44
841,92,413,2025/9/14 14:18
842,85,414,2025/9/14 12:00
843,75,415,2025/9/14 14:46
844,155,416,2025/9/14 9:33
845,61,417,2025/9/14 14:34
846,8,418,2025/9/14 9:41
847,57,419,2025/9/14 15:13
848,84,420,2025/9/14 15:10
849,160,421,2025/9/14 14:39
850,154,422,2025/9/14 15:15
851,101,423,2025/9/14 9:39
852,118,424,2025/9/14 15:10
853,164,425,2025/9/14 15:09
854,18,426,2025/9/14 12:32
855,79,427,2025/9/14 13:18
856,71,428,2025/9/14 13:30
857,105,429,2025/9/14 14:22
858,60,430,2025/9/14 12:14
859,117,431,2025/9/14 14:14
860,114,432,2025/9/14 10:47
861,77,433,2025/9/14 9:58
862,58,434,2025/9/14 14:52
863,104,435,2025/9/14 12:27
864,85,436,2025/9/14 12:11
865,111,437,2025/9/14 13:13
866,8,438,2025/9/14 11:59
867,112,439,2025/9/14 14:20
868,52,440,2025/9/14 14:36
869,17,441,2025/9/14 11:03
870,82,442,2025/9/14 10:57
871,23,443,2025/9/14 12:14
872,35,444,2025/9/14 12:17
873,28,445,2025/9/14 10:40
874,127,446,2025/9/14 11:33
875,4,447,2025/9/14 11:12
876,141,448,2025/9/14 10:41
877,63,449,2025/9/14 11:07
878,142,450,2025/9/14 12:11
879,95,451,2025/9/14 11:06
880,157,452,2025/9/14 13:35
881,94,453,2025/9/14 13:36
882,147,454,2025/9/14 9:33
883,116,455,2025/9/14 10:37
884,146,456,2025/9/14 11:27
885,154,457,2025/9/14 14:57
886,77,458,2025/9/14 14:31
887,29,459,2025/9/14 11:43
888,100,460,2025/9/14 12:40
889,60,461,2025/9/14 13:59
890,65,462,2025/9/14 12:26
891,83,463,2025/9/14 11:45
892,122,464,2025/9/14 14:43
893,87,465,2025/9/14 14:36
894,75,466,2025/9/14 10:25
895,66,467,2025/9/14 13:00
896,115,468,2025/9/14 15:12
897,70,469,2025/9/14 13:46
898,35,470,2025/9/14 13:58
899,17,471,2025/9/14 14:56
900,75,472,2025/9/14 12:54
901,43,473,2025/9/14 10:14
902,96,474,2025/9/14 14:34
903,101,475,2025/9/14 11:16
904,58,476,2025/9/14 12:31
905,13,477,2025/9/14 13:02
906,86,478,2025/9/14 12:12
907,64,479,2025/9/14 13:54
908,7,480,2025/9/14 10:20
909,90,481,2025/9/14 13:29
910,66,482,2025/9/14 12:49
911,153,483,2025/9/14 12:19
912,70,484,2025/9/14 13:57
913,24,485,2025/9/14 14:59
914,22,486,2025/9/14 10:10
915,43,487,2025/9/14 11:23
916,134,488,2025/9/14 15:03
917,164,489,2025/9/14 9:55
918,21,490,2025/9/14 13:51
919,99,491,2025/9/14 13:25
920,159,492,2025/9/14 10:22
921,27,493,2025/9/14 11:30
922,70,494,2025/9/14 12:48
923,105,495,2025/9/14 14:35
924,122,496,2025/9/14 15:00
925,16,497,2025/9/14 11:29
926,46,498,2025/9/14 10:40
927,144,499,2025/9/14 11:53
928,150,500,2025/9/14 10:33
929,36,501,2025/9/14 14:39
930,4,502,2025/9/14 11:33
931,65,503,2025/9/14 11:31
932,119,504,2025/9/14 9:58
933,88,505,2025/9/14 12:15
934,155,506,2025/9/14 12:34
935,60,507,2025/9/14 14:41
936,75,508,2025/9/14 14:06
937,138,509,2025/9/14 13:14
938,56,510,2025/9/14 14:05
939,100,511,2025/9/14 10:58
940,149,512,2025/9/14 14:57
941,49,513,2025/9/14 14:52
942,38,514,2025/9/14 10:59
943,112,515,2025/9/14 11:59
944,119,516,2025/9/14 13:41
945,89,517,2025/9/14 10:51
946,101,518,2025/9/14 14:31
947,35,519,2025/9/14 9:55
948,77,520,2025/9/14 9:37
949,105,521,2025/9/14 14:42
950,71,522,2025/9/14 12:35
951,124,523,2025/9/14 13:35
952,58,524,2025/9/14 11:52
953,40,525,2025/9/14 11:30
954,162,526,2025/9/14 13:08
955,23,527,2025/9/14 11:37
956,134,528,2025/9/14 13:51
957,54,529,2025/9/14 14:32
958,46,530,2025/9/14 13:12
959,63,531,2025/9/14 12:45
960,25,532,2025/9/14 15:06
961,118,533,2025/9/14 15:18
962,160,534,2025/9/14 14:01
963,26,535,2025/9/14 13:34
964,132,536,2025/9/14 14:12
965,67,537,2025/9/14 13:32
966,156,538,2025/9/14 13:32
967,134,539,2025/9/14 14:16
968,13,540,2025/9/14 12:46
969,105,541,2025/9/14 11:22
970,6,542,2025/9/14 9:54
971,45,543,2025/9/14 11:30
972,155,544,2025/9/14 12:05
973,34,545,2025/9/14 14:45
974,91,546,2025/9/14 14:27
975,20,547,2025/9/14 12:06
976,96,548,2025/9/14 12:44
977,95,549,2025/9/14 14:23
978,116,550,2025/9/14 13:21
979,154,551,2025/9/14 11:34
980,63,552,2025/9/14 10:46
981,128,553,2025/9/14 13:23
982,109,554,2025/9/14 10:31
983,58,555,2025/9/14 14:47
984,10,556,2025/9/14 13:29
985,135,557,2025/9/14 9:56
986,25,558,2025/9/14 12:24
987,133,559,2025/9/14 10:04
988,125,560,2025/9/14 14:45
989,64,561,2025/9/14 11:35
990,62,562,2025/9/14 9:59
991,140,563,2025/9/14 9:28
992,80,564,2025/9/14 14:23
993,42,565,2025/9/14 11:54
994,33,566,2025/9/14 12:24
995,61,567,2025/9/14 14:34
996,9,568,2025/9/14 9:29
997,122,569,2025/9/14 13:21
998,39,570,2025/9/14 14:12
999,74,571,2025/9/14 10:59
1000,163,572,2025/9/14 10:17
1001,82,573,2025/9/14 9:46
1002,85,574,2025/9/14 14:08
1003,139,575,2025/9/14 11:43
1004,94,576,2025/9/14 15:16
1005,67,577,2025/9/14 11:33
1006,24,578,2025/9/14 10:09
1007,128,579,2025/9/14 9:32
1008,121,580,2025/9/14 13:21
1009,134,581,2025/9/14 9:58
1010,38,582,2025/9/14 14:31
1011,34,583,2025/9/14 10:16
1012,91,584,2025/9/14 12:01
1013,149,585,2025/9/14 13:08
1014,122,586,2025/9/14 10:57
1015,77,587,2025/9/14 12:09
1016,33,588,2025/9/14 12:03
1017,62,589,2025/9/14 14:54
1018,163,590,2025/9/14 13:29
1019,78,591,2025/9/14 10:49
1020,22,592,2025/9/14 12:58
1021,66,593,2025/9/14 14:22
1022,37,594,2025/9/14 12:50
1023,32,595,2025/9/14 10:56
1024,159,596,2025/9/14 13:19
1025,50,597,2025/9/14 13:50
1026,117,598,2025/9/14 11:38
1027,73,599,2025/9/14 11:46
1028,163,600,2025/9/14 12:17
1029,95,601,2025/9/14 15:20
1030,101,602,2025/9/14 15:16
1031,80,603,2025/9/14 14:51
1032,84,604,2025/9/14 13:48
1033,8,605,2025/9/14 14:53
1034,153,606,2025/9/14 11:18
1035,131,607,2025/9/14 10:30
1036,50,608,2025/9/14 13:55
1037,72,609,2025/9/14 13:40
1038,109,610,2025/9/14 12:22
1039,78,611,2025/9/14 9:29
1040,74,612,2025/9/14 9:33
1041,60,613,2025/9/14 13:00
1042,83,614,2025/9/14 14:54
1043,149,615,2025/9/14 9:31
1044,29,616,2025/9/14 12:51
1045,111,617,2025/9/14 11:45
1046,5,618,2025/9/14 11:19
1047,113,619,2025/9/14 15:00
1048,142,620,2025/9/14 10:20
1049,89,621,2025/9/14 10:01
1050,82,622,2025/9/14 11:44
1051,126,623,2025/9/14 12:01
1052,50,624,2025/9/14 11:49
1053,26,625,2025/9/14 11:29
1054,101,626,2025/9/14 10:39
1055,38,627,2025/9/14 14:12
1056,105,628,2025/9/14 14:42
1057,31,629,2025/9/14 9:29
1058,153,630,2025/9/14 10:34
1059,79,631,2025/9/14 13:32
1060,73,632,2025/9/14 11:33
1061,43,633,2025/9/14 11:23
1062,12,634,2025/9/14 12:00
1063,41,635,2025/9/14 10:11
1064,117,636,2025/9/14 9:48
1065,56,637,2025/9/14 12:39
1066,70,638,2025/9/14 12:36
1067,124,639,2025/9/14 12:27
1068,27,640,2025/9/14 12:07
1069,90,641,2025/9/14 10:46
1070,137,642,2025/9/14 13:03
1071,36,643,2025/9/14 12:41
1072,134,644,2025/9/14 12:49
1073,118,645,2025/9/14 12:24
1074,132,646,2025/9/14 10:16
1075,133,647,2025/9/14 11:27
1076,113,648,2025/9/14 10:57
1077,159,649,2025/9/14 11:41
1078,112,650,2025/9/14 10:32
1079,1,651,2025/9/14 14:20
1080,18,652,2025/9/14 13:53
1081,52,653,2025/9/14 15:14
1082,26,654,2025/9/14 15:07
1083,152,655,2025/9/14 14:55
1084,8,656,2025/9/14 14:34
1085,94,657,2025/9/14 12:17
1086,90,658,2025/9/14 11:07
1087,98,659,2025/9/14 14:24
1088,149,660,2025/9/14 12:21
1089,120,661,2025/9/14 13:12
1090,109,662,2025/9/14 14:55
1091,15,663,2025/9/14 14:33
1092,128,664,2025/9/14 12:55
1093,99,665,2025/9/14 14:11
1094,96,666,2025/9/14 11:05
1095,21,667,2025/9/14 12:49
1096,138,668,2025/9/14 10:51
1097,90,669,2025/9/14 11:54
1098,75,670,2025/9/14 13:06
1099,22,671,2025/9/14 11:45
1100,83,672,2025/9/14 10:25
1101,47,673,2025/9/14 14:45
1102,40,674,2025/9/14 14:52
1103,152,675,2025/9/14 10:15
1104,114,676,2025/9/14 13:19
1105,30,677,2025/9/14 14:02
1106,161,678,2025/9/14 9:49
1107,68,679,2025/9/14 12:55
1108,62,680,2025/9/14 15:16
1109,28,681,2025/9/14 13:56
1110,25,682,2025/9/14 11:20
1111,150,683,2025/9/14 10:33
1112,102,684,2025/9/14 10:20
1113,8,685,2025/9/14 9:26
1114,119,686,2025/9/14 10:39
1115,110,687,2025/9/14 13:46
1116,22,688,2025/9/14 11:24
1117,96,689,2025/9/14 13:58
1118,56,690,2025/9/14 13:19
1119,47,691,2025/9/14 10:49
1120,119,692,2025/9/14 10:17
1121,32,693,2025/9/14 11:00
1122,65,694,2025/9/14 9:40
1123,35,695,2025/9/14 14:00
1124,23,696,2025/9/14 13:20
1125,75,697,2025/9/14 11:23
1126,79,698,2025/9/14 10:41
1127,102,699,2025/9/14 11:13
1128,21,700,2025/9/14 11:50
1129,43,701,2025/9/14 14:54
1130,16,702,2025/9/14 12:40
1131,38,703,2025/9/14 15:10
1132,130,704,2025/9/14 12:19
1133,49,705,2025/9/14 13:54
1134,9,706,2025/9/14 13:22
1135,63,707,2025/9/14 12:52
1136,67,708,2025/9/14 9:31
1137,131,709,2025/9/14 11:25
1138,142,710,2025/9/14 10:39
1139,53,711,2025/9/14 14:50
1140,113,712,2025/9/14 11:34
1141,68,713,2025/9/14 9:39
1142,117,714,2025/9/14 12:58
1143,16,715,2025/9/14 9:26
1144,100,716,2025/9/14 13:49
1145,72,717,2025/9/14 11:42
1146,43,718,2025/9/14 10:42
1147,151,719,2025/9/14 9:49
1148,73,720,2025/9/14 11:40
1149,27,721,2025/9/14 10:45
1150,1,722,2025/9/14 11:01
1151,137,723,2025/9/14 9:43
1152,97,724,2025/9/14 12:12
1153,129,725,2025/9/14 12:24
1154,33,726,2025/9/14 10:04
1155,150,727,2025/9/14 10:19
1156,5,728,2025/9/14 14:12
1157,162,729,2025/9/14 10:16
1158,13,730,2025/9/14 9:42
1159,33,731,2025/9/14 12:35
1160,97,732,2025/9/14 13:14
1161,55,733,2025/9/14 14:27
1162,120,734,2025/9/14 11:20
1163,107,735,2025/9/14 9:29
1164,142,736,2025/9/14 11:44
1165,157,737,2025/9/14 12:13
1166,101,738,2025/9/14 11:09
1167,24,739,2025/9/14 13:54
1168,34,740,2025/9/14 10:09
1169,74,741,2025/9/14 14:21
1170,114,742,2025/9/14 9:29
1171,49,743,2025/9/14 14:33
1172,22,744,2025/9/14 12:22
1173,70,745,2025/9/14 10:59
1174,72,746,2025/9/14 13:09
1175,158,747,2025/9/14 9:26
1176,131,748,2025/9/14 11:46
1177,147,749,2025/9/14 11:48
1178,19,750,2025/9/14 9:30
1179,75,751,2025/9/14 14:13
1180,112,752,2025/9/14 11:06
1181,118,753,2025/9/14 9:32
1182,73,754,2025/9/14 13:08
1183,65,755,2025/9/14 11:16
1184,126,756,2025/9/14 15:21
1185,39,757,2025/9/14 12:37
1186,45,758,2025/9/14 11:30
1187,151,759,2025/9/14 14:52
1188,47,760,2025/9/14 13:28
1189,124,761,2025/9/14 11:26
1190,69,762,2025/9/14 13:36
1191,33,763,2025/9/14 12:23
1192,161,764,2025/9/14 9:59
1193,82,765,2025/9/14 12:35
1194,31,766,2025/9/14 14:50
1195,75,767,2025/9/14 13:48
1196,61,768,2025/9/14 10:36
1197,94,769,2025/9/14 14:16
1198,96,770,2025/9/14 9:31
1199,100,771,2025/9/14 9:54
1200,72,772,2025/9/14 14:37
1201,18,773,2025/9/14 10:45
1202,89,774,2025/9/14 12:53
1203,32,775,2025/9/14 12:33
1204,30,776,2025/9/14 9:27
1205,158,777,2025/9/14 13:28
1206,41,778,2025/9/14 14:12
1207,16,779,2025/9/14 11:42
1208,163,780,2025/9/14 13:28
1209,133,781,2025/9/14 10:57
1210,110,782,2025/9/14 14:18
1211,97,783,2025/9/14 12:20
1212,93,784,2025/9/14 12:02
1213,25,785,2025/9/14 13:41
1214,82,786,2025/9/14 13:50
1215,89,787,2025/9/14 14:27
1216,45,788,2025/9/14 15:10
1217,137,789,2025/9/14 9:53
1218,74,790,2025/9/14 10:42
1219,78,791,2025/9/14 13:30
1220,107,792,2025/9/14 14:17
1221,39,793,2025/9/14 12:33
1222,140,794,2025/9/14 13:16
1223,74,795,2025/9/14 15:01
1224,3,796,2025/9/14 11:15
1225,61,797,2025/9/14 10:02
1226,100,798,2025/9/14 9:59
1227,77,799,2025/9/14 11:29
1228,153,800,2025/9/14 14:35
1229,75,801,2025/9/14 10:18
1230,35,802,2025/9/14 13:16
1231,87,803,2025/9/14 14:36
1232,5,804,2025/9/14 13:31
1233,39,805,2025/9/14 11:10
1234,95,806,2025/9/14 10:21
1235,7,807,2025/9/14 13:34
1236,57,808,2025/9/14 10:41
1237,63,809,2025/9/14 10:46
1238,137,810,2025/9/14 10:32
1239,136,811,2025/9/14 10:11
1240,104,812,2025/9/14 13:00
1241,1,813,2025/9/14 12:39
1242,66,814,2025/9/14 10:40
1243,135,815,2025/9/14 14:00
1244,93,816,2025/9/14 12:42
1245,39,817,2025/9/14 10:37
1246,28,818,2025/9/14 12:22
1247,128,819,2025/9/14 10:07
1248,69,820,2025/9/14 13:40
1249,96,821,2025/9/14 10:27
1250,106,822,2025/9/14 11:47
1251,104,823,2025/9/14 12:35
1252,78,824,2025/9/14 12:17
1253,87,825,2025/9/14 9:57
1254,14,826,2025/9/14 11:28
1255,42,827,2025/9/14 13:32
1256,71,828,2025/9/14 13:41
1257,161,829,2025/9/14 10:50
1258,59,830,2025/9/14 9:31
1259,58,831,2025/9/14 11:09
1260,104,832,2025/9/14 9:41
1261,157,833,2025/9/14 9:52
1262,117,834,2025/9/14 13:03
1263,14,835,2025/9/14 15:05
1264,11,836,2025/9/14 13:28
1265,118,837,2025/9/14 12:17
1266,113,838,2025/9/14 12:38
1267,55,839,2025/9/14 14:35
1268,126,840,2025/9/14 15:02
1269,127,841,2025/9/14 12:32
1270,118,842,2025/9/14 9:49
1271,148,843,2025/9/14 15:12
1272,42,844,2025/9/14 14:08
1273,95,845,2025/9/14 11:32
1274,115,846,2025/9/14 13:46
1275,76,847,2025/9/14 9:45
1276,24,848,2025/9/14 10:32
1277,101,849,2025/9/14 12:53
1278,103,850,2025/9/14 13:40
1279,135,851,2025/9/14 14:34
1280,108,852,2025/9/14 11:50
1281,159,853,2025/9/14 10:31
1282,58,854,2025/9/14 10:54
1283,60,855,2025/9/14 14:03
1284,110,856,2025/9/14 10:22
1285,49,857,2025/9/14 11:21
1286,71,858,2025/9/14 10:54
1287,52,859,2025/9/14 10:17
1288,118,860,2025/9/14 9:45
1289,81,861,2025/9/14 10:00
1290,164,862,2025/9/14 15:10
1291,67,863,2025/9/14 13:01
1292,15,864,2025/9/14 12:08
1293,106,865,2025/9/14 11:31
1294,64,866,2025/9/14 11:52
1295,75,867,2025/9/14 15:05
1296,65,868,2025/9/14 13:38
1297,90,869,2025/9/14 10:57
1298,52,870,2025/9/14 10:00
1299,13,871,2025/9/14 9:41
1300,43,872,2025/9/14 11:15
1301,15,873,2025/9/14 12:06
1302,8,874,2025/9/14 14:39
1303,139,875,2025/9/14 12:22
1304,40,876,2025/9/14 14:26
1305,114,877,2025/9/14 12:12
1306,154,878,2025/9/14 12:42
1307,107,879,2025/9/14 15:09
1308,108,880,2025/9/14 10:07
1309,66,881,2025/9/14 15:19
1310,55,882,2025/9/14 11:12
1311,74,883,2025/9/14 14:08
1312,76,884,2025/9/14 10:11
1313,81,885,2025/9/14 15:10
1314,46,886,2025/9/14 10:35
1315,66,887,2025/9/14 9:49
1316,56,888,2025/9/14 12:10
1317,27,889,2025/9/14 12:03
1318,130,890,2025/9/14 10:38
1319,12,891,2025/9/14 9:56
1320,157,892,2025/9/14 13:13
1321,47,893,2025/9/14 14:33
1322,19,894,2025/9/14 14:42
1323,56,895,2025/9/14 12:31
1324,98,896,2025/9/14 10:11
1325,108,897,2025/9/14 12:18
1326,42,898,2025/9/14 10:01
1327,12,899,2025/9/14 12:18
1328,43,900,2025/9/14 12:57
1329,127,901,2025/9/14 13:20
1330,48,902,2025/9/14 15:13
1331,62,903,2025/9/14 13:54
1332,109,904,2025/9/14 14:00
1333,24,905,2025/9/14 13:31
1334,95,906,2025/9/14 12:48
1335,114,907,2025/9/14 10:21
1336,87,908,2025/9/14 14:08
1337,48,909,2025/9/14 12:21
1338,26,910,2025/9/14 12:54
1339,49,911,2025/9/14 13:46
1340,89,912,2025/9/14 10:19
1341,42,913,2025/9/14 10:37
1342,52,914,2025/9/14 12:01
1343,13,915,2025/9/14 11:12
1344,25,916,2025/9/14 12:53
1345,58,917,2025/9/14 11:01
1346,160,918,2025/9/14 11:34
1347,132,919,2025/9/14 11:56
1348,147,920,2025/9/14 9:42
1349,71,921,2025/9/14 12:35
1350,95,922,2025/9/14 12:18
1351,156,923,2025/9/14 10:50
1352,64,924,2025/9/14 13:33
1353,99,925,2025/9/14 9:44
1354,25,926,2025/9/14 12:34
1355,42,927,2025/9/14 13:52
1356,125,928,2025/9/14 10:22
1357,148,929,2025/9/14 9:30
1358,103,930,2025/9/14 11:05
1359,10,931,2025/9/14 12:59
1360,156,932,2025/9/14 11:41
1361,4,933,2025/9/14 11:03
1362,66,934,2025/9/14 9:59
1363,158,935,2025/9/14 11:50
1364,58,936,2025/9/14 9:50
1365,11,937,2025/9/14 12:43
1366,68,938,2025/9/14 11:16
1367,67,939,2025/9/14 13:44
1368,119,940,2025/9/14 13:15
1369,147,941,2025/9/14 13:39
1370,62,942,2025/9/14 10:39
1371,20,943,2025/9/14 13:31
1372,98,944,2025/9/14 10:31
1373,142,945,2025/9/14 11:23
1374,100,946,2025/9/14 10:50
1375,82,947,2025/9/14 11:35
1376,159,948,2025/9/14 14:09
1377,153,949,2025/9/14 11:22
1378,8,950,2025/9/14 12:51
1379,40,951,2025/9/14 10:20
1380,1,952,2025/9/14 10:40
1381,110,953,2025/9/14 10:43
1382,34,954,2025/9/14 10:37
1383,40,955,2025/9/14 13:32
1384,16,956,2025/9/14 15:05
1385,93,957,2025/9/14 9:37
1386,70,958,2025/9/14 13:09
1387,23,959,2025/9/14 12:38
1388,146,960,2025/9/14 12:38
1389,133,961,2025/9/14 10:22
1390,145,962,2025/9/14 13:57
1391,21,963,2025/9/14 13:46
1392,3,964,2025/9/14 14:59
1393,33,965,2025/9/14 13:20
1394,2,966,2025/9/14 9:55
1395,144,967,2025/9/14 13:05
1396,17,968,2025/9/14 11:21
1397,7,969,2025/9/14 10:19
1398,123,970,2025/9/14 14:41
1399,66,971,2025/9/14 14:52
1400,100,972,2025/9/14 9:48
1401,90,973,2025/9/14 10:17
1402,4,974,2025/9/14 10:26
1403,43,975,2025/9/14 9:42
1404,27,976,2025/9/14 13:51
1405,36,977,2025/9/14 10:03
1406,109,978,2025/9/14 14:33
1407,118,979,2025/9/14 10:23
1408,148,980,2025/9/14 12:41
1409,62,981,2025/9/14 10:56
1410,141,982,2025/9/14 13:02
1411,55,983,2025/9/14 9:26
1412,114,984,2025/9/14 9:32
1413,163,985,2025/9/14 9:40
1414,148,986,2025/9/14 9:49
1415,32,987,2025/9/14 9:55
1416,74,988,2025/9/14 10:15
1417,57,989,2025/9/14 10:34
1418,39,990,2025/9/14 10:48
1419,11,991,2025/9/14 10:50
1420,31,992,2025/9/14 10:53
1421,92,993,2025/9/14 10:56
1422,81,994,2025/9/14 11:05
1423,102,995,2025/9/14 11:28
1424,27,996,2025/9/14 11:33
1425,150,997,2025/9/14 11:33
1426,74,998,2025/9/14 12:58
1427,51,999,2025/9/14 13:03
1428,18,1000,2025/9/14 13:07
1429,148,1001,2025/9/14 13:24
1430,116,1002,2025/9/14 13:37
1431,93,1003,2025/9/14 13:42
1432,152,1004,2025/9/14 13:54
1433,32,1005,2025/9/14 14:56
1434,96,1006,2025/9/14 15:06
1435,27,1007,2025/9/14 15:12
1436,85,1008,2025/9/14 15:18
1437,99,1009,2025/9/14 15:22
1438,108,1010,2025/9/14 11:47
1439,22,1011,2025/9/14 10:37
1440,36,1012,2025/9/14 11:38
1441,61,1013,2025/9/14 14:27
1442,54,1014,2025/9/14 14:57
1443,6,1015,2025/9/14 9:44
1444,62,1016,2025/9/14 13:07
1445,41,1017,2025/9/14 13:15
1446,30,1018,2025/9/14 9:54
1447,9,1019,2025/9/14 12:54
1448,153,1020,2025/9/14 12:09
1449,91,1021,2025/9/14 13:44
1450,60,1022,2025/9/14 11:40
1451,83,1023,2025/9/14 9:26
1452,131,1024,2025/9/14 11:18
1453,122,1025,2025/9/14 9:39
1454,111,1026,2025/9/14 14:37
1455,152,1027,2025/9/14 11:04
1456,106,1028,2025/9/14 11:25
1457,17,1029,2025/9/14 13:16
1458,2,1030,2025/9/14 13:55
1459,17,1031,2025/9/14 13:17
1460,62,1032,2025/9/14 12:12
1461,139,1033,2025/9/14 11:36
1462,124,1034,2025/9/14 14:50
1463,93,1035,2025/9/14 11:45
1464,22,1036,2025/9/14 14:32
1465,103,1037,2025/9/14 14:24
1466,67,1038,2025/9/14 12:15
1467,66,1039,2025/9/14 11:00
1468,78,1040,2025/9/14 11:52
1469,149,1041,2025/9/14 11:09
1470,54,1042,2025/9/14 12:40
1471,136,1043,2025/9/14 13:01
1472,164,1044,2025/9/14 13:25
1473,130,1045,2025/9/14 12:46
1474,63,1046,2025/9/14 9:31
1475,67,1047,2025/9/14 10:44
1476,61,1048,2025/9/14 11:28
1477,129,1049,2025/9/14 9:34
1478,33,1050,2025/9/14 13:08
1479,119,1051,2025/9/14 12:06
1480,40,1052,2025/9/14 14:30
1481,93,1053,2025/9/14 12:07
1482,143,1054,2025/9/14 12:17
1483,91,1055,2025/9/14 14:20
1484,141,1056,2025/9/14 14:25
1485,90,1057,2025/9/14 9:55
1486,87,1058,2025/9/14 14:58
1487,88,1059,2025/9/14 13:09
1488,78,1060,2025/9/14 14:00
1489,14,1061,2025/9/14 12:08
1490,79,1062,2025/9/14 12:05
1491,131,1063,2025/9/14 12:58
1492,63,1064,2025/9/14 14:32
1493,61,1065,2025/9/14 11:16
1494,6,1066,2025/9/14 10:52
1495,47,1067,2025/9/14 11:50
1496,145,1068,2025/9/14 12:42
1497,52,1069,2025/9/14 11:06
1498,87,1070,2025/9/14 14:23
1499,30,1071,2025/9/14 10:48
1500,42,1072,2025/9/14 13:56
1501,63,1073,2025/9/14 9:49
1502,88,1074,2025/9/14 12:36
1503,65,1075,2025/9/14 10:17
1504,156,1076,2025/9/14 11:44
1505,51,1077,2025/9/14 10:33
1506,60,1078,2025/9/14 11:42
1507,8,1079,2025/9/14 11:12
1508,63,1080,2025/9/14 14:04
1509,148,1081,2025/9/14 12:46
1510,79,1082,2025/9/14 12:22
1511,11,1083,2025/9/14 13:51
1512,160,1084,2025/9/14 13:30
1513,92,1085,2025/9/14 14:41
1514,116,1086,2025/9/14 14:57
1515,55,1087,2025/9/14 11:22
1516,98,1088,2025/9/14 10:22
1517,62,1089,2025/9/14 14:39
1518,83,1090,2025/9/14 14:48
1519,95,1091,2025/9/14 9:41
1520,73,1092,2025/9/14 13:22
1521,36,1093,2025/9/14 15:15
1522,61,1094,2025/9/14 15:15
1523,80,1095,2025/9/14 14:00
1524,44,1096,2025/9/14 15:20
1525,114,1097,2025/9/14 15:06
1526,81,1098,2025/9/14 12:08
1527,101,1099,2025/9/14 12:28
1528,6,1100,2025/9/14 9:47
1529,78,1101,2025/9/14 13:02
1530,60,1102,2025/9/14 12:21
1531,68,1103,2025/9/14 9:40
1532,25,1104,2025/9/14 13:06
1533,7,1105,2025/9/14 14:19
1534,72,1106,2025/9/14 15:05
1535,17,1107,2025/9/14 11:09
1536,111,1108,2025/9/14 10:47
1537,38,1109,2025/9/14 9:40
1538,94,1110,2025/9/14 11:21
1539,13,1111,2025/9/14 11:38
1540,60,1112,2025/9/14 10:26
1541,81,1113,2025/9/14 14:30
1542,74,1114,2025/9/14 12:48
1543,112,1115,2025/9/14 11:14
1544,76,1116,2025/9/14 13:09
1545,150,1117,2025/9/14 10:22
1546,108,1118,2025/9/14 11:04
1547,60,1119,2025/9/14 10:18
1548,144,1120,2025/9/14 12:44
1549,66,1121,2025/9/14 11:56
1550,21,1122,2025/9/14 15:11
1551,120,1123,2025/9/14 11:04
1552,14,1124,2025/9/14 12:50
1553,31,1125,2025/9/14 15:04
1554,23,1126,2025/9/14 12:36
1555,134,1127,2025/9/14 12:07
1556,144,1128,2025/9/14 12:29
1557,59,1129,2025/9/14 14:58
1558,63,1130,2025/9/14 13:46
1559,123,1131,2025/9/14 12:31
1560,91,1132,2025/9/14 9:51
1561,112,1133,2025/9/14 11:33
1562,40,1134,2025/9/14 9:33
1563,49,1135,2025/9/14 10:32
1564,163,1136,2025/9/14 9:33
1565,155,1137,2025/9/14 9:56
1566,124,1138,2025/9/14 13:43
1567,115,1139,2025/9/14 13:55
1568,87,1140,2025/9/14 12:33
1569,40,1141,2025/9/14 13:14
1570,51,1142,2025/9/14 10:22
1571,108,1143,2025/9/14 11:11
1572,111,1144,2025/9/14 11:43
1573,71,1145,2025/9/14 12:33
1574,63,1146,2025/9/14 11:11
1575,147,1147,2025/9/14 13:29
1576,113,1148,2025/9/14 13:56
1577,129,1149,2025/9/14 15:04
1578,124,1150,2025/9/14 10:31
1579,70,1151,2025/9/14 12:54
1580,112,1152,2025/9/14 15:03
1581,67,1153,2025/9/14 10:49
1582,87,1154,2025/9/14 9:36
1583,86,1155,2025/9/14 13:17
1584,18,1156,2025/9/14 9:59
1585,10,1157,2025/9/14 11:53
1586,106,1158,2025/9/14 13:56
1587,94,1159,2025/9/14 10:50
1588,32,1160,2025/9/14 10:31
1589,30,1161,2025/9/14 10:50
1590,101,1162,2025/9/14 12:40
1591,141,1163,2025/9/14 10:15
1592,2,1164,2025/9/14 14:22
1593,22,1165,2025/9/14 11:38
1594,162,1166,2025/9/14 10:11
1595,49,1167,2025/9/14 11:53
1596,140,1168,2025/9/14 13:14
1597,55,1169,2025/9/14 11:11
1598,79,1170,2025/9/14 12:35
