user_id,painting_id,attitude
1351,27,like
1351,35,normal
1351,69,hate
1352,76,like
1352,108,hate
1352,125,like
1352,127,normal
1353,139,like
1353,149,hate
1353,164,like
1353,2,hate
1354,14,like
1354,29,normal
1354,44,hate
1354,63,like
1355,69,hate
1355,110,hate
1355,113,hate
1355,120,hate
1356,127,normal
1356,138,hate
1356,20,like
1356,47,normal
1357,81,like
1357,102,like
1357,105,like
1357,112,hate
1358,150,hate
1358,154,hate
1358,161,hate
1358,6,normal
1359,28,like
1359,33,hate
1359,35,like
1359,66,hate
1360,72,normal
1360,77,hate
1360,94,normal
1360,108,like
1361,150,hate
1361,2,normal
1361,23,hate
1361,28,normal
1362,45,normal
1362,84,like
1362,86,normal
1362,97,like
1363,137,hate
1363,142,like
1363,158,hate
1363,6,hate
1364,40,like
1364,46,like
1364,53,normal
1364,58,normal
1365,65,normal
1365,66,hate
1365,67,normal
1365,115,hate
1366,143,like
1366,152,hate
1366,162,like
1366,46,normal
1367,54,hate
1367,60,hate
1367,84,hate
1367,109,like
1368,115,normal
1368,128,hate
1368,140,like
1368,146,like
1369,149,like
1369,159,like
1369,160,normal
1369,1,normal
1370,5,like
1370,19,hate
1370,27,normal
1370,31,hate
1371,55,normal
1371,82,like
1371,119,like
1371,158,normal
1372,161,hate
1372,5,hate
1372,8,like
1372,26,hate
1373,29,hate
1373,40,hate
1373,75,like
1373,100,hate
1374,122,hate
1374,147,hate
1374,157,hate
1374,19,like
1375,23,hate
1375,84,hate
1375,111,normal
1375,113,like
1376,127,like
1376,135,like
1376,148,like
1376,163,like
1377,6,like
1377,29,like
1377,45,like
1377,62,normal
1378,72,like
1378,88,hate
1378,133,hate
1378,135,like
1379,151,normal
1379,159,normal
1379,160,like
1379,161,like
1380,10,like
1380,17,normal
1380,29,like
1380,51,normal
1381,73,normal
1381,85,normal
1381,119,like
1381,135,hate
1382,148,like
1382,163,hate
1382,7,hate
1382,10,normal
1383,15,like
1383,33,hate
1383,57,normal
1383,98,like
1384,106,hate
1384,132,like
1384,151,like
1384,158,like
1385,163,like
1385,164,normal
1385,38,like
1385,48,normal
1386,50,hate
1386,56,normal
1386,63,normal
1386,68,normal
1387,71,hate
1387,78,like
1387,159,hate
1387,163,hate
1388,18,like
1388,23,like
1388,26,hate
1388,56,hate
1389,63,hate
1389,67,hate
1389,68,normal
1389,72,hate
1390,142,like
1390,147,normal
1390,25,hate
1390,65,like
1391,71,hate
1391,80,normal
1391,81,like
1391,89,like
1392,93,like
1392,94,like
1392,99,like
1392,115,like
1393,122,hate
1393,156,like
1393,2,hate
1393,6,normal
1394,13,like
1394,40,like
1394,44,normal
1394,52,hate
1395,86,hate
1395,98,like
1395,101,hate
1395,129,normal
1396,132,hate
1396,13,hate
1396,28,normal
1396,35,like
1397,40,hate
1397,42,like
1397,44,like
1397,62,like
1398,96,like
1398,123,hate
1398,127,normal
1398,2,like
1399,23,like
1399,42,hate
1399,53,hate
1399,57,like
1400,58,normal
1400,67,like
1400,77,normal
1400,82,normal
1401,31,normal
1401,36,normal
1401,47,normal
1401,49,like
1402,54,hate
1402,87,hate
1402,88,like
1402,99,like
1403,105,hate
1403,157,hate
1403,20,normal
1403,29,hate
1404,56,like
1404,74,hate
1404,78,hate
1404,125,like
1405,128,normal
1405,130,like
1405,133,hate
1405,8,normal
1406,11,like
1406,20,hate
1406,21,hate
1406,55,like
1407,62,hate
1407,79,hate
1407,100,hate
1407,121,hate
1408,9,like
1408,12,like
1408,32,normal
1408,49,like
1409,59,normal
1409,63,hate
1409,74,hate
1409,133,like
1410,134,normal
1410,157,hate
1410,28,hate
1410,43,like
1411,59,hate
1411,76,hate
1411,85,like
1411,88,hate
1412,95,like
1412,105,normal
1412,115,like
1412,127,like
1413,143,hate
1413,161,normal
1413,5,like
1413,15,like
1414,58,like
1414,105,like
1414,112,like
1414,121,like
1415,127,hate
1415,134,hate
1415,138,normal
1415,142,normal
1416,154,hate
1416,158,like
1416,18,like
1416,28,hate
1417,34,hate
1417,69,hate
1417,80,normal
1417,91,like
1418,93,like
1418,96,hate
1418,107,normal
1418,132,like
1419,144,like
1419,7,normal
1419,9,normal
1419,14,normal
1420,26,hate
1420,27,hate
1420,29,hate
1420,34,hate
1421,52,like
1421,85,like
1421,91,like
1421,105,like
1422,14,normal
1422,17,hate
1422,24,hate
1422,34,normal
1423,63,normal
1423,65,hate
1423,67,hate
1423,88,like
1424,102,like
1424,105,like
1424,136,hate
1424,140,normal
1425,13,hate
1425,21,normal
1425,23,hate
1425,47,like
1426,77,hate
1426,97,hate
1426,131,hate
1426,135,like
1427,150,normal
1427,164,like
1427,18,like
1427,20,hate
1428,29,normal
1428,53,hate
1428,62,normal
1428,68,like
1429,103,like
1429,130,hate
1429,142,normal
1429,154,like
1430,21,like
1430,23,like
1430,35,normal
1430,75,like
1430,89,like
1431,104,hate
1431,144,normal
1431,146,hate
1431,148,normal
1432,159,hate
1432,6,like
1432,25,like
1432,26,like
1433,36,hate
1433,83,like
1433,95,hate
1433,100,like
1434,121,like
1434,129,hate
1434,141,hate
1434,144,like
1435,151,like
1435,71,normal
1435,78,normal
1435,95,hate
1436,107,hate
1436,109,like
1436,118,like
1436,128,hate
1437,148,hate
1437,150,like
1437,158,normal
1437,161,hate
1438,21,like
1438,22,normal
1438,54,like
1438,59,normal
1439,65,hate
1439,66,normal
1439,111,like
1439,135,like
1440,145,like
1440,164,like
1440,8,like
1440,27,like
1441,29,hate
1441,32,like
1441,35,hate
1441,77,hate
1442,110,like
1442,127,like
1442,130,normal
1442,164,hate
1443,5,like
1443,20,like
1443,26,normal
1443,42,normal
1444,62,like
1444,64,hate
1444,99,normal
1444,123,like
1445,154,hate
1445,48,like
1445,80,normal
1445,84,hate
1446,103,hate
1446,110,like
1446,118,like
1446,119,like
1447,158,hate
1447,163,like
1447,7,hate
1447,15,hate
1448,25,normal
1448,30,normal
1448,55,like
1448,71,hate
1449,96,hate
1449,122,like
1449,124,hate
1449,155,hate
1450,13,like
1450,37,like
1450,47,like
1450,52,hate
1451,72,like
1451,74,like
1451,90,normal
1451,95,normal
1452,141,hate
1452,145,hate
1452,155,like
1452,158,hate
1453,8,hate
1453,10,like
1453,11,hate
1453,18,normal
1454,41,like
1454,75,like
1454,77,normal
1454,80,normal
1455,103,hate
1455,144,like
1455,15,hate
1455,20,like
1456,25,hate
1456,33,like
1456,34,like
1456,106,like
1457,109,hate
1457,135,normal
1457,136,like
1457,149,like
1458,156,hate
1458,26,hate
1458,46,hate
1458,49,hate
1459,52,normal
1459,59,normal
1459,66,like
1459,86,normal
1460,111,like
1460,125,like
1460,163,like
1460,7,hate
1461,13,hate
1461,18,like
1461,35,hate
1461,57,like
1462,70,like
1462,83,like
1462,114,hate
1462,157,like
1463,163,hate
1463,14,like
1463,49,hate
1463,58,like
1464,59,like
1464,68,like
1464,80,hate
1464,98,hate
1465,116,like
1465,144,normal
1465,3,hate
1465,22,like
1466,32,hate
1466,47,like
1466,73,hate
1466,76,hate
1467,82,hate
1467,86,hate
1467,126,hate
1467,163,normal
1468,17,like
1468,22,hate
1468,28,hate
1468,38,hate
1469,41,hate
1469,66,like
1469,83,like
1469,113,hate
1470,121,hate
1470,154,hate
1470,11,like
1470,33,like
1471,37,hate
1471,51,hate
1471,52,hate
1471,57,normal
1472,97,hate
1472,109,like
1472,119,hate
1472,147,hate
1473,2,hate
1473,9,hate
1473,28,like
1473,45,like
1474,91,like
1474,112,like
1474,116,like
1474,125,like
1475,146,hate
1475,160,like
1475,22,like
1475,31,like
1476,60,normal
1476,82,normal
1476,84,like
1476,92,hate
1477,94,hate
1477,108,hate
1477,156,hate
1477,160,like
1478,163,like
1478,6,hate
1478,11,hate
1478,14,hate
1479,38,hate
1479,42,like
1479,43,hate
1479,91,normal
1480,122,hate
1480,127,normal
1480,132,hate
1480,154,hate
1481,161,like
1481,11,like
1481,26,like
1481,45,like
1482,83,hate
1482,92,normal
1482,122,like
1482,135,like
1483,146,hate
1483,149,like
1483,151,hate
1483,22,normal
1484,38,hate
1484,52,like
1484,60,hate
1484,78,hate
1485,95,like
1485,96,normal
1485,107,like
1485,119,hate
1486,126,hate
1486,2,like
1486,3,hate
1486,26,hate
1487,79,like
1487,89,hate
1487,96,like
1487,132,normal
1488,134,hate
1488,146,like
1488,148,like
1488,36,normal
1489,78,like
1489,80,normal
1489,81,hate
1489,88,like
1490,108,like
1490,151,like
1490,153,normal
1490,160,hate
1491,2,hate
1491,21,like
1491,30,normal
1491,37,hate
1492,38,like
1492,75,like
1492,86,normal
1492,106,hate
1493,107,like
1493,5,hate
1493,11,like
1493,23,hate
1494,33,like
1494,89,normal
1494,116,like
1494,118,hate
1495,122,normal
1495,131,like
1495,137,hate
1495,8,normal
1496,49,hate
1496,52,normal
1496,62,hate
1496,65,like
1497,82,normal
1497,101,normal
1497,144,hate
1497,147,like
1498,159,like
1498,17,hate
1498,19,hate
1498,27,like
1499,38,like
1499,50,hate
1499,52,like
1499,53,like
1500,60,hate
1500,71,normal
1500,95,hate
1500,117,like
1501,163,hate
1501,6,hate
1501,12,normal
1501,29,like
1502,44,normal
1502,48,normal
1502,82,hate
1502,83,like
1503,95,like
1503,106,normal
1503,156,like
1503,17,like
1504,44,normal
1504,56,hate
1504,60,hate
1504,63,like
1505,64,normal
1505,95,like
1505,99,hate
1505,123,hate
1506,126,hate
1506,3,like
1506,4,like
1506,32,like
1507,55,like
1507,76,hate
1507,88,like
1507,100,normal
1508,135,hate
1508,152,like
1508,164,like
1508,3,hate
1509,12,like
1509,14,like
1509,26,like
1509,40,like
1510,68,like
1510,89,normal
1510,135,hate
1510,138,hate
1511,20,like
1511,34,normal
1511,47,like
1511,63,like
1512,70,hate
1512,75,normal
1512,78,normal
1512,95,normal
1513,117,hate
1513,121,like
1513,132,hate
1513,11,like
1514,44,hate
1514,45,normal
1514,52,like
1514,88,like
1515,144,hate
1515,145,like
1515,151,hate
1515,155,hate
1516,9,normal
1516,10,hate
1516,11,hate
1516,31,hate
1517,59,like
1517,66,like
1517,68,normal
1517,74,hate
1518,98,like
1518,111,like
1518,113,normal
1518,116,like
1519,38,hate
1519,76,normal
1519,83,like
1519,89,like
1520,98,hate
1520,99,like
1520,108,normal
1520,120,like
1521,134,like
1521,156,hate
1521,11,like
1521,23,hate
1522,29,like
1522,47,normal
1522,62,hate
1522,81,hate
1523,101,hate
1523,103,hate
1523,134,hate
1523,162,like
1524,31,like
1524,59,hate
1524,61,hate
1524,66,normal
1525,71,hate
1525,86,like
1525,131,hate
1525,144,like
1526,146,normal
1526,8,like
1526,18,hate
1526,28,hate
1527,53,like
1527,57,hate
1527,84,normal
1527,91,hate
1528,97,hate
1528,101,hate
1528,115,hate
1528,15,hate
1529,42,like
1529,62,like
1529,80,normal
1529,93,hate
1530,135,normal
1530,138,hate
1530,154,hate
1530,159,hate
1531,160,normal
1531,32,like
1531,55,like
1531,58,like
1532,64,normal
1532,90,hate
1532,114,like
1532,139,normal
1533,145,hate
1533,148,like
1533,163,like
1533,11,like
1534,18,normal
1534,31,like
1534,38,normal
1534,39,like
1535,57,like
1535,74,like
1535,81,like
1535,92,like
1536,140,hate
1536,149,like
1536,18,like
1536,27,like
1537,30,hate
1537,51,like
1537,74,like
1537,93,like
1538,102,like
1538,116,like
1538,133,hate
1538,148,like
1539,150,like
1539,152,like
1539,27,like
1539,32,like
1540,85,like
1540,96,like
1540,97,hate
1540,98,normal
1541,99,like
1541,16,hate
1541,35,hate
1541,52,like
1542,64,hate
1542,84,hate
1542,98,hate
1542,121,hate
1543,144,hate
1543,145,normal
1543,155,like
1543,7,like
1544,18,hate
1544,19,like
1544,21,hate
1544,30,normal
1545,51,hate
1545,57,hate
1545,60,hate
1545,89,hate
1546,164,like
1546,19,normal
1546,47,hate
1546,92,hate
1547,109,hate
1547,122,hate
1547,127,hate
1547,135,like
1548,144,normal
1548,148,like
1548,160,hate
1548,11,hate
1549,13,normal
1549,23,hate
1549,34,hate
1549,57,normal
1550,67,hate
1550,125,like
1550,138,normal
1550,150,normal
1551,151,hate
1551,28,hate
1551,35,hate
1551,39,like
1552,43,like
1552,90,like
1552,110,normal
1552,117,like
1553,142,hate
1553,162,hate
1553,163,hate
1553,8,hate
1554,9,hate
1554,11,hate
1554,35,hate
1554,42,hate
1555,49,hate
1555,111,normal
1555,120,hate
1555,126,normal
1556,136,hate
1556,153,hate
1556,6,hate
1556,51,like
1557,65,like
1557,79,hate
1557,99,hate
1557,122,normal
1558,128,normal
1558,131,like
1558,138,like
1558,143,hate
1559,150,like
1559,159,like
1559,6,normal
1559,42,hate
1560,58,hate
1560,62,hate
1560,100,hate
1560,108,like
1561,123,like
1561,127,normal
1561,130,hate
1561,144,like
1562,57,hate
1562,68,like
1562,99,hate
1562,106,like
1563,108,like
1563,123,hate
1563,131,like
1563,153,hate
1564,162,hate
1564,5,normal
1564,8,hate
1564,24,normal
1565,51,like
1565,64,like
1565,65,hate
1565,66,like
1566,67,hate
1566,77,like
1566,81,like
1566,94,like
1567,123,like
1567,9,hate
1567,17,hate
1567,46,hate
1568,60,hate
1568,75,like
1568,108,normal
1568,109,like
1569,141,hate
1569,143,like
1569,146,like
1569,149,like
1570,10,like
1570,21,like
1570,33,normal
1570,62,hate
1571,66,hate
1571,75,like
1571,100,hate
1571,129,hate
1572,144,normal
1572,150,like
1572,164,hate
1572,6,hate
1573,43,hate
1573,54,hate
1573,55,normal
1573,64,hate
1574,67,like
1574,69,like
1574,83,like
1574,109,hate
1575,10,normal
1575,11,normal
1575,26,hate
1575,31,normal
1576,42,like
1576,68,like
1576,94,like
1576,137,normal
1577,147,like
1577,151,hate
1577,159,normal
1577,161,like
1578,45,hate
1578,63,hate
1578,67,hate
1578,73,normal
1579,96,hate
1579,97,hate
1579,109,hate
1579,134,like
1580,155,normal
1580,157,hate
1580,2,like
1580,16,like
1581,56,hate
1581,57,normal
1581,61,like
1581,80,normal
1582,114,normal
1582,116,normal
1582,129,hate
1582,8,like
1583,16,like
1583,25,normal
1583,30,normal
1583,35,normal
1584,43,hate
1584,71,like
1584,97,hate
1584,139,like
1585,11,like
1585,23,hate
1585,28,hate
1585,41,normal
1586,63,like
1586,67,like
1586,98,normal
1586,102,normal
1587,133,like
1587,150,hate
1587,15,hate
1587,45,like
1588,69,normal
1588,76,normal
1588,86,like
1588,123,normal
1589,124,like
1589,126,like
1589,147,like
1589,148,like
1590,156,like
1590,163,hate
1590,4,hate
1590,22,like
1591,23,hate
1591,24,like
1591,39,like
1591,75,like
1592,89,like
1592,99,hate
1592,124,like
1592,131,hate
1593,132,hate
1593,156,like
1593,19,normal
1593,24,hate
1594,58,hate
1594,59,hate
1594,70,hate
1594,75,like
1595,83,normal
1595,84,hate
1595,94,like
1595,152,normal
1596,25,normal
1596,35,like
1596,46,normal
1596,54,like
1597,62,like
1597,99,hate
1597,106,normal
1597,108,normal
1598,158,hate
1598,16,normal
1598,36,hate
1598,54,hate
1599,64,like
1599,68,like
1599,69,like
1599,90,hate
1600,113,like
1600,132,like
1600,143,normal
1600,4,hate
1601,15,like
1601,36,normal
1601,37,hate
1601,64,like
1602,81,hate
1602,89,hate
1602,94,normal
1602,112,normal
1603,118,hate
1603,149,normal
1603,17,like
1603,44,like
1604,100,hate
1604,105,normal
1604,108,hate
1604,109,like
1605,110,normal
1605,113,hate
1605,130,hate
1605,147,like
1606,27,like
1606,35,normal
1606,69,hate
1606,76,like
1607,108,hate
1607,125,like
1607,127,normal
1607,139,like
1608,149,hate
1608,164,like
1608,2,hate
1608,14,like
1609,29,normal
1609,44,hate
1609,63,like
1609,69,hate
1610,110,hate
1610,113,hate
1610,120,hate
1610,127,normal
1611,138,hate
1611,20,like
1611,47,normal
1611,81,like
1612,102,like
1612,105,like
1612,112,hate
1612,150,hate
1613,154,hate
1613,161,hate
1613,6,normal
1613,28,like
1614,33,hate
1614,35,like
1614,66,hate
1614,72,normal
1615,77,hate
1615,94,normal
1615,108,like
1615,150,hate
1616,2,normal
1616,23,hate
1616,28,normal
1616,45,normal
1617,84,like
1617,86,normal
1617,97,like
1617,137,hate
1618,142,like
1618,158,hate
1618,6,hate
1618,40,like
1619,46,like
1619,53,normal
1619,58,normal
1619,65,normal
1620,66,hate
1620,67,normal
1620,115,hate
1620,143,like
1621,152,hate
1621,162,like
1621,46,normal
1621,54,hate
1622,60,hate
1622,84,hate
1622,109,like
1622,115,normal
1623,128,hate
1623,140,like
1623,146,like
1623,149,like
1624,159,like
1624,160,normal
1624,1,normal
1624,5,like
1625,19,hate
1625,27,normal
1625,31,hate
1625,55,normal
1626,82,like
1626,119,like
1626,158,normal
1626,161,hate
1627,5,hate
1627,8,like
1627,26,hate
1627,29,hate
1628,40,hate
1628,75,like
1628,100,hate
1628,122,hate
1629,147,hate
1629,157,hate
1629,19,like
1629,23,hate
1630,84,hate
1630,111,normal
1630,113,like
1630,127,like
1631,135,like
1631,148,like
1631,163,like
1631,6,like
1632,29,like
1632,45,like
1632,62,normal
1632,72,like
1633,88,hate
1633,133,hate
1633,135,like
1633,151,normal
1634,159,normal
1634,160,like
1634,161,like
1634,10,like
1635,17,normal
1635,29,like
1635,51,normal
1635,73,normal
1636,85,normal
1636,119,like
1636,135,hate
1636,148,like
1637,163,hate
1637,7,hate
1637,10,normal
1637,15,like
1638,33,hate
1638,57,normal
1638,98,like
1638,106,hate
1639,132,like
1639,151,like
1639,158,like
1639,163,like
1640,164,normal
1640,38,like
1640,48,normal
1640,50,hate
1641,56,normal
1641,63,normal
1641,68,normal
1641,71,hate
1642,78,like
1642,159,hate
1642,163,hate
1642,18,like
1643,23,like
1643,26,hate
1643,56,hate
1643,63,hate
1644,67,hate
1644,68,normal
1644,72,hate
1644,142,like
1645,147,normal
1645,25,hate
1645,65,like
1645,71,hate
1646,80,normal
1646,81,like
1646,89,like
1646,93,like
1647,94,like
1647,99,like
1647,115,like
1647,122,hate
1648,156,like
1648,2,hate
1648,6,normal
1648,13,like
1649,40,like
1649,44,normal
1649,52,hate
1649,86,hate
1640,98,like
1640,101,hate
1640,129,normal
1640,132,hate
1641,13,hate
1641,28,normal
1641,35,like
1641,40,hate
1642,42,like
1642,44,like
1642,62,like
1642,96,like
1643,123,hate
1643,127,normal
1643,2,like
1643,23,like
1644,42,hate
1644,53,hate
1644,57,like
1644,58,normal
1645,67,like
1645,77,normal
1645,82,normal
1645,31,normal
1646,36,normal
1646,47,normal
1646,49,like
1646,54,hate
1647,87,hate
1647,88,like
1647,99,like
1647,105,hate
1648,157,hate
1648,20,normal
1648,29,hate
1648,56,like
1649,74,hate
1649,78,hate
1649,125,like
1649,128,normal
1660,130,like
1660,133,hate
1660,8,normal
1660,11,like
1661,20,hate
1661,21,hate
1661,55,like
1661,62,hate
1662,79,hate
1662,100,hate
1662,121,hate
1662,9,like
1663,12,like
1663,32,normal
1663,49,like
1663,59,normal
1664,63,hate
1664,74,hate
1664,133,like
1664,134,normal
1665,157,hate
1665,28,hate
1665,43,like
1665,59,hate
1666,76,hate
1666,85,like
1666,88,hate
1666,95,like
1667,105,normal
1667,115,like
1667,127,like
1667,143,hate
1668,161,normal
1668,5,like
1668,15,like
1668,58,like
1669,105,like
1669,112,like
1669,121,like
1669,127,hate
1670,134,hate
1670,138,normal
1670,142,normal
1670,154,hate
1671,158,like
1671,18,like
1671,28,hate
1671,34,hate
1672,69,hate
1672,80,normal
1672,91,like
1672,93,like
1673,96,hate
1673,107,normal
1673,132,like
1673,144,like
1674,7,normal
1674,9,normal
1674,14,normal
1674,26,hate
1675,27,hate
1675,29,hate
1675,34,hate
1675,52,like
1676,85,like
1676,91,like
1676,105,like
1676,14,normal
1677,17,hate
1677,24,hate
1677,34,normal
1677,63,normal
1678,65,hate
1678,67,hate
1678,88,like
1678,102,like
1679,105,like
1679,136,hate
1679,140,normal
1679,13,hate
1680,21,normal
1680,23,hate
1680,47,like
1680,77,hate
1681,97,hate
1681,131,hate
1681,135,like
1681,150,normal
1682,164,like
1682,18,like
1682,20,hate
1682,29,normal
1683,53,hate
1683,62,normal
1683,68,like
1683,103,like
1684,130,hate
1684,142,normal
1684,154,like
1684,21,like
1685,23,like
1685,35,normal
1685,75,like
1685,89,like
1686,104,hate
1686,144,normal
1686,146,hate
1686,148,normal
1687,159,hate
1687,6,like
1687,25,like
1687,26,like
1688,36,hate
1688,83,like
1688,95,hate
1688,100,like
1689,121,like
1689,129,hate
1689,141,hate
1689,144,like
1690,151,like
1690,71,normal
1690,78,normal
1690,95,hate
1691,107,hate
1691,109,like
1691,118,like
1691,128,hate
1692,148,hate
1692,150,like
1692,158,normal
1692,161,hate
1693,21,like
1693,22,normal
1693,54,like
1693,59,normal
1694,65,hate
1694,66,normal
1694,111,like
1694,135,like
1695,145,like
1695,164,like
1695,8,like
1695,27,like
1696,29,hate
1696,32,like
1696,35,hate
1696,77,hate
1697,110,like
1697,127,like
1697,130,normal
1697,164,hate
1698,5,like
1698,20,like
1698,26,normal
1698,42,normal
1699,62,like
1699,64,hate
1699,99,normal
1699,123,like
1700,154,hate
1700,48,like
1700,80,normal
1700,84,hate
1701,103,hate
1701,110,like
1701,118,like
1701,119,like
1702,158,hate
1702,163,like
1702,7,hate
1702,15,hate
1703,25,normal
1703,30,normal
1703,55,like
1703,71,hate
1704,96,hate
1704,122,like
1704,124,hate
1704,155,hate
1705,13,like
1705,37,like
1705,47,like
1705,52,hate
1706,72,like
1706,74,like
1706,90,normal
1706,95,normal
1707,141,hate
1707,145,hate
1707,155,like
1707,158,hate
1708,8,hate
1708,10,like
1708,11,hate
1708,18,normal
1709,41,like
1709,75,like
1709,77,normal
1709,80,normal
1710,103,hate
1710,144,like
1710,15,hate
1710,20,like
1711,25,hate
1711,33,like
1711,34,like
1711,106,like
1712,109,hate
1712,135,normal
1712,136,like
1712,149,like
1713,156,hate
1713,26,hate
1713,46,hate
1713,49,hate
1714,52,normal
1714,59,normal
1714,66,like
1714,86,normal
1715,111,like
1715,125,like
1715,163,like
1715,7,hate
1716,13,hate
1716,18,like
1716,35,hate
1716,57,like
1717,70,like
1717,83,like
1717,114,hate
1717,157,like
1718,163,hate
1718,14,like
1718,49,hate
1718,58,like
1719,59,like
1719,68,like
1719,80,hate
1719,98,hate
1720,116,like
1720,144,normal
1720,3,hate
1720,22,like
1721,32,hate
1721,47,like
1721,73,hate
1721,76,hate
1722,82,hate
1722,86,hate
1722,126,hate
1722,163,normal
1723,17,like
1723,22,hate
1723,28,hate
1723,38,hate
1724,41,hate
1724,66,like
1724,83,like
1724,113,hate
1725,121,hate
1725,154,hate
1725,11,like
1725,33,like
1726,37,hate
1726,51,hate
1726,52,hate
1726,57,normal
1727,97,hate
1727,109,like
1727,119,hate
1727,147,hate
1728,2,hate
1728,9,hate
1728,28,like
1728,45,like
1729,91,like
1729,112,like
1729,116,like
1729,125,like
1730,146,hate
1730,160,like
1730,22,like
1730,31,like
1731,60,normal
1731,82,normal
1731,84,like
1731,92,hate
1732,94,hate
1732,108,hate
1732,156,hate
1732,160,like
1733,163,like
1733,6,hate
1733,11,hate
1733,14,hate
1734,38,hate
1734,42,like
1734,43,hate
1734,91,normal
1735,122,hate
1735,127,normal
1735,132,hate
1735,154,hate
1736,161,like
1736,11,like
1736,26,like
1736,45,like
1737,83,hate
1737,92,normal
1737,122,like
1737,135,like
1738,146,hate
1738,149,like
1738,151,hate
1738,22,normal
1739,38,hate
1739,52,like
1739,60,hate
1739,78,hate
1740,95,like
1740,96,normal
1740,107,like
1740,119,hate
1741,126,hate
1741,2,like
1741,3,hate
1741,26,hate
1742,79,like
1742,89,hate
1742,96,like
1742,132,normal
1743,134,hate
1743,146,like
1743,148,like
1743,36,normal
1744,78,like
1744,80,normal
1744,81,hate
1744,88,like
1745,108,like
1745,151,like
1745,153,normal
1745,160,hate
1746,2,hate
1746,21,like
1746,30,normal
1746,37,hate
1747,38,like
1747,75,like
1747,86,normal
1747,106,hate
1748,107,like
1748,5,hate
1748,11,like
1748,23,hate
1749,33,like
1749,89,normal
1749,116,like
1749,118,hate
1750,122,normal
1750,131,like
1750,137,hate
1750,8,normal
1751,49,hate
1751,52,normal
1751,62,hate
1751,65,like
1752,82,normal
1752,101,normal
1752,144,hate
1752,147,like
1753,159,like
1753,17,hate
1753,19,hate
1753,27,like
1754,38,like
1754,50,hate
1754,52,like
1754,53,like
1755,60,hate
1755,71,normal
1755,95,hate
1755,117,like
1756,163,hate
1756,6,hate
1756,12,normal
1756,29,like
1757,44,normal
1757,48,normal
1757,82,hate
1757,83,like
1758,95,like
1758,106,normal
1758,156,like
1758,17,like
1759,44,normal
1759,56,hate
1759,60,hate
1759,63,like
1760,64,normal
1760,95,like
1760,99,hate
1760,123,hate
1761,126,hate
1761,3,like
1761,4,like
1761,32,like
1762,55,like
1762,76,hate
1762,88,like
1762,100,normal
1763,135,hate
1763,152,like
1763,164,like
1763,3,hate
1764,12,like
1764,14,like
1764,26,like
1764,40,like
1765,68,like
1765,89,normal
1765,135,hate
1765,138,hate
1766,20,like
1766,34,normal
1766,47,like
1766,63,like
1767,70,hate
1767,75,normal
1767,78,normal
1767,95,normal
1768,117,hate
1768,121,like
1768,132,hate
1768,11,like
1769,44,hate
1769,45,normal
1769,52,like
1769,88,like
1770,144,hate
1770,145,like
1770,151,hate
1770,155,hate
1771,9,normal
1771,10,hate
1771,11,hate
1771,31,hate
1772,59,like
1772,66,like
1772,68,normal
1772,74,hate
1773,98,like
1773,111,like
1773,113,normal
1773,116,like
1774,38,hate
1774,76,normal
1774,83,like
1774,89,like
1775,98,hate
1775,99,like
1775,108,normal
1775,120,like
1776,134,like
1776,156,hate
1776,11,like
1776,23,hate
1777,29,like
1777,47,normal
1777,62,hate
1777,81,hate
1778,101,hate
1778,103,hate
1778,134,hate
1778,162,like
1779,31,like
1779,59,hate
1779,61,hate
1779,66,normal
1780,71,hate
1780,86,like
1780,131,hate
1780,144,like
1781,146,normal
1781,8,like
1781,18,hate
1781,28,hate
1782,53,like
1782,57,hate
1782,84,normal
1782,91,hate
1783,97,hate
1783,101,hate
1783,115,hate
1783,15,hate
1784,42,like
1784,62,like
1784,80,normal
1784,93,hate
1785,135,normal
1785,138,hate
1785,154,hate
1785,159,hate
1786,160,normal
1786,32,like
1786,55,like
1786,58,like
1787,64,normal
1787,90,hate
1787,114,like
1787,139,normal
1788,145,hate
1788,148,like
1788,163,like
1788,11,like
1789,18,normal
1789,31,like
1789,38,normal
1789,39,like
1790,57,like
1790,74,like
1790,81,like
1790,92,like
1791,140,hate
1791,149,like
1791,18,like
1791,27,like
1792,30,hate
1792,51,like
1792,74,like
1792,93,like
1793,102,like
1793,116,like
1793,133,hate
1793,148,like
1794,150,like
1794,152,like
1794,27,like
1794,32,like
1795,85,like
1795,96,like
1795,97,hate
1795,98,normal
1796,99,like
1796,16,hate
1796,35,hate
1796,52,like
1797,64,hate
1797,84,hate
1797,98,hate
1797,121,hate
1798,144,hate
1798,145,normal
1798,155,like
1798,7,like
1799,18,hate
1799,19,like
1799,21,hate
1799,30,normal
1800,51,hate
1800,57,hate
1800,60,hate
1800,89,hate
1801,164,like
1801,19,normal
1801,47,hate
1801,92,hate
1802,109,hate
1802,122,hate
1802,127,hate
1802,135,like
1803,144,normal
1803,148,like
1803,160,hate
1803,11,hate
1804,13,normal
1804,23,hate
1804,34,hate
1804,57,normal
1805,67,hate
1805,125,like
1805,138,normal
1805,150,normal
1806,151,hate
1806,28,hate
1806,35,hate
1806,39,like
1807,43,like
1807,90,like
1807,110,normal
1807,117,like
1808,142,hate
1808,162,hate
1808,163,hate
1808,8,hate
1809,9,hate
1809,11,hate
1809,35,hate
1809,42,hate
1810,49,hate
1810,111,normal
1810,120,hate
1810,126,normal
1811,136,hate
